#============================================================================
# Opacities computed by OpTool        <a^n>=  5.0000E+0  5.0000E+0  5.0000E+0
# Method:   DHS  fmax=  0.990
# Parameters:
#   amin [um]=      5.000 amax [um]=      5.000  na  =    1     apow=   3.5    
#   lmin [um]=      0.100 lmax [um]=    100.000  nlam= 2000     nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.99     chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    1.000  2.21  /Users/jvarga/Dokumentumok/MATISSE/pro/optool_misc_lnk//nk_annealed_sil.dat
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.21  mixture of  1 materials
#----------------------------------------------------------------------------
# Command: /Users/jvarga/bin/optool -dhs 0.99 -l 0.1 100 2000 -a 5.000000 \
#   /Users/jvarga/Dokumentumok/MATISSE/pro/optool_misc_lnk//nk_annealed_sil.dat \
#   -o /Users/jvarga/Dokumentumok/MATISSE/pro/opacities/
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
        2000
   1.000000E-01   1.500035E+03   1.835256E+03   9.813105E-01
   1.003462E-01   1.499828E+03   1.836241E+03   9.812756E-01
   1.006935E-01   1.499602E+03   1.837221E+03   9.813337E-01
   1.010421E-01   1.499396E+03   1.838199E+03   9.813335E-01
   1.013918E-01   1.499185E+03   1.839169E+03   9.813484E-01
   1.017428E-01   1.498990E+03   1.840114E+03   9.814453E-01
   1.020950E-01   1.498779E+03   1.841092E+03   9.815025E-01
   1.024484E-01   1.498597E+03   1.842013E+03   9.813613E-01
   1.028031E-01   1.498389E+03   1.842982E+03   9.813241E-01
   1.031589E-01   1.498178E+03   1.843944E+03   9.812622E-01
   1.035160E-01   1.498004E+03   1.844859E+03   9.813633E-01
   1.038743E-01   1.497813E+03   1.845820E+03   9.811213E-01
   1.042339E-01   1.497625E+03   1.846766E+03   9.815579E-01
   1.045947E-01   1.497452E+03   1.847642E+03   9.814428E-01
   1.049568E-01   1.497273E+03   1.848567E+03   9.814780E-01
   1.053201E-01   1.497097E+03   1.849501E+03   9.814740E-01
   1.056847E-01   1.496913E+03   1.850433E+03   9.815435E-01
   1.060505E-01   1.496745E+03   1.851349E+03   9.816828E-01
   1.064176E-01   1.496576E+03   1.852258E+03   9.814066E-01
   1.067860E-01   1.496408E+03   1.853177E+03   9.816746E-01
   1.071556E-01   1.496231E+03   1.854100E+03   9.819877E-01
   1.075266E-01   1.496054E+03   1.855033E+03   9.816121E-01
   1.078988E-01   1.495892E+03   1.855941E+03   9.816208E-01
   1.082723E-01   1.495722E+03   1.856864E+03   9.816004E-01
   1.086471E-01   1.495544E+03   1.857813E+03   9.817127E-01
   1.090232E-01   1.495368E+03   1.858733E+03   9.818415E-01
   1.094006E-01   1.495185E+03   1.859674E+03   9.815144E-01
   1.097793E-01   1.495003E+03   1.860625E+03   9.816703E-01
   1.101593E-01   1.494802E+03   1.861582E+03   9.817891E-01
   1.105406E-01   1.494605E+03   1.862525E+03   9.819086E-01
   1.109232E-01   1.494405E+03   1.863491E+03   9.819066E-01
   1.113072E-01   1.494197E+03   1.864463E+03   9.819602E-01
   1.116925E-01   1.493986E+03   1.865431E+03   9.819324E-01
   1.120791E-01   1.493764E+03   1.866402E+03   9.817930E-01
   1.124671E-01   1.493535E+03   1.867367E+03   9.817602E-01
   1.128564E-01   1.493287E+03   1.868336E+03   9.820528E-01
   1.132471E-01   1.493033E+03   1.869330E+03   9.817946E-01
   1.136391E-01   1.492784E+03   1.870325E+03   9.818084E-01
   1.140325E-01   1.492519E+03   1.871313E+03   9.820299E-01
   1.144272E-01   1.492258E+03   1.872291E+03   9.819981E-01
   1.148233E-01   1.491985E+03   1.873275E+03   9.820586E-01
   1.152208E-01   1.491705E+03   1.874231E+03   9.818429E-01
   1.156196E-01   1.491419E+03   1.875206E+03   9.818892E-01
   1.160198E-01   1.491106E+03   1.876190E+03   9.820075E-01
   1.164215E-01   1.490819E+03   1.877171E+03   9.819447E-01
   1.168245E-01   1.490496E+03   1.878119E+03   9.823035E-01
   1.172289E-01   1.490165E+03   1.879119E+03   9.819108E-01
   1.176347E-01   1.489819E+03   1.880126E+03   9.819830E-01
   1.180419E-01   1.489486E+03   1.881098E+03   9.819116E-01
   1.184505E-01   1.489116E+03   1.882076E+03   9.819463E-01
