        2000  3.000000 3.330000
0.10000 8.60231752e-01
0.10035 8.58757494e-01
0.10069 8.57075578e-01
0.10104 8.55450005e-01
0.10139 8.53736742e-01
0.10174 8.51922647e-01
0.10210 8.50218131e-01
0.10245 8.48456783e-01
0.10280 8.46525205e-01
0.10316 8.44635186e-01
0.10352 8.42697037e-01
0.10387 8.40566414e-01
0.10423 8.38609840e-01
0.10459 8.36644784e-01
0.10496 8.34788998e-01
0.10532 8.32995637e-01
0.10568 8.31119293e-01
0.10605 8.29395463e-01
0.10642 8.27619241e-01
0.10679 8.26069770e-01
0.10716 8.24504315e-01
0.10753 8.22939881e-01
0.10790 8.21524720e-01
0.10827 8.20126253e-01
0.10865 8.18921192e-01
0.10902 8.17610371e-01
0.10940 8.16290759e-01
0.10978 8.15068205e-01
0.11016 8.13864299e-01
0.11054 8.12774501e-01
0.11092 8.11617348e-01
0.11131 8.10186158e-01
0.11169 8.08672607e-01
0.11208 8.07411736e-01
0.11247 8.06146380e-01
0.11286 8.04774553e-01
0.11325 8.03357039e-01
0.11364 8.01969361e-01
0.11403 8.00417226e-01
0.11443 7.98850572e-01
0.11482 7.97349408e-01
0.11522 7.95795275e-01
0.11562 7.94227067e-01
0.11602 7.92667162e-01
0.11642 7.90992349e-01
0.11682 7.89136030e-01
0.11723 7.87663548e-01
0.11763 7.85902822e-01
0.11804 7.84163452e-01
0.11845 7.82270990e-01
0.11886 7.80612517e-01
0.11927 7.78624196e-01
0.11968 7.76686669e-01
0.12010 7.75242248e-01
0.12051 7.73422292e-01
0.12093 7.71344195e-01
0.12135 7.69696511e-01
0.12177 7.68034885e-01
0.12219 7.66294139e-01
0.12262 7.64664304e-01
0.12304 7.63078691e-01
0.12347 7.61638266e-01
0.12389 7.60190071e-01
0.12432 7.58960724e-01
0.12475 7.57706024e-01
0.12518 7.56419845e-01
0.12562 7.55060228e-01
0.12605 7.53925187e-01
0.12649 7.52899902e-01
0.12693 7.51647289e-01
0.12737 7.50227732e-01
0.12781 7.49043762e-01
0.12825 7.48002360e-01
0.12869 7.46542177e-01
0.12914 7.45041635e-01
0.12959 7.43742446e-01
0.13003 7.42314498e-01
0.13048 7.40712146e-01
0.13094 7.39301336e-01
0.13139 7.37662488e-01
0.13184 7.36120298e-01
0.13230 7.34458806e-01
0.13276 7.32854057e-01
0.13322 7.31504830e-01
0.13368 7.29875039e-01
0.13414 7.28270112e-01
0.13461 7.26475286e-01
0.13507 7.25086854e-01
0.13554 7.23483348e-01
0.13601 7.21720135e-01
0.13648 7.20065702e-01
0.13695 7.18578524e-01
0.13743 7.16944249e-01
0.13790 7.15116967e-01
0.13838 7.13668151e-01
0.13886 7.12057274e-01
0.13934 7.10333045e-01
0.13982 7.08999491e-01
0.14031 7.07628552e-01
0.14079 7.05940508e-01
0.14128 7.04428733e-01
0.14177 7.03219854e-01
0.14226 7.01788531e-01
0.14275 7.00373858e-01
0.14324 6.99350350e-01
0.14374 6.97749286e-01
0.14424 6.96618817e-01
0.14474 6.95451763e-01
0.14524 6.93945138e-01
0.14574 6.92806944e-01
0.14625 6.91342943e-01
0.14675 6.89725184e-01
0.14726 6.88416095e-01
0.14777 6.86978467e-01
0.14828 6.85688869e-01
0.14879 6.84016810e-01
0.14931 6.82669092e-01
0.14983 6.81042454e-01
0.15034 6.79790240e-01
0.15087 6.78500776e-01
0.15139 6.76608980e-01
0.15191 6.75425454e-01
0.15244 6.74021482e-01
0.15297 6.72468680e-01
0.15349 6.71642352e-01
0.15403 6.69952177e-01
0.15456 6.68678830e-01
0.15509 6.67291907e-01
0.15563 6.65916350e-01
0.15617 6.64358354e-01
0.15671 6.62962507e-01
0.15725 6.61591524e-01
0.15780 6.60118199e-01
0.15834 6.58532098e-01
0.15889 6.57087055e-01
0.15944 6.56019857e-01
0.15999 6.54229915e-01
0.16055 6.53081554e-01
0.16110 6.51379302e-01
0.16166 6.50381412e-01
0.16222 6.48843263e-01
0.16278 6.47629988e-01
0.16335 6.45913884e-01
0.16391 6.44976689e-01
0.16448 6.43430503e-01
0.16505 6.42040694e-01
0.16562 6.40770943e-01
0.16619 6.39385042e-01
0.16677 6.37923305e-01
0.16734 6.36332719e-01
0.16792 6.35150525e-01
0.16851 6.33533699e-01
0.16909 6.32084527e-01
0.16967 6.30791777e-01
0.17026 6.29329285e-01
0.17085 6.28085020e-01
0.17144 6.26258004e-01
0.17204 6.25398553e-01
0.17263 6.23861203e-01
0.17323 6.22691041e-01
0.17383 6.20993318e-01
0.17443 6.20116418e-01
0.17503 6.18429263e-01
0.17564 6.17656525e-01
0.17625 6.15559025e-01
0.17686 6.14878373e-01
0.17747 6.13140424e-01
0.17808 6.11956631e-01
0.17870 6.10461727e-01
0.17932 6.09366512e-01
0.17994 6.07438531e-01
0.18056 6.06682754e-01
0.18119 6.05110728e-01
0.18182 6.03900384e-01
0.18244 6.02611541e-01
0.18308 6.01360082e-01
0.18371 6.00108802e-01
0.18435 5.98724498e-01
0.18498 5.97506518e-01
0.18562 5.96178558e-01
0.18627 5.94910228e-01
0.18691 5.93766839e-01
0.18756 5.91963666e-01
0.18821 5.91063856e-01
0.18886 5.89413552e-01
0.18951 5.88489011e-01
0.19017 5.86619682e-01
0.19083 5.85600835e-01
0.19149 5.83887439e-01
0.19215 5.82948557e-01
0.19282 5.81279783e-01
0.19348 5.80324694e-01
0.19415 5.78806792e-01
0.19483 5.77362060e-01
0.19550 5.76493019e-01
0.19618 5.74904120e-01
0.19686 5.73918440e-01
0.19754 5.72396009e-01
0.19822 5.71224737e-01
0.19891 5.69494824e-01
0.19960 5.68735362e-01
0.20029 5.67073736e-01
0.20098 5.65869475e-01
0.20168 5.64807028e-01
0.20237 5.63458733e-01
0.20307 5.62402279e-01
0.20378 5.60843972e-01
0.20448 5.59958370e-01
0.20519 5.58792692e-01
0.20590 5.57277010e-01
0.20661 5.56704205e-01
0.20733 5.54917993e-01
0.20805 5.54060230e-01
0.20877 5.52747988e-01
0.20949 5.51522015e-01
0.21021 5.50431551e-01
0.21094 5.49095244e-01
0.21167 5.47820564e-01
0.21240 5.47028024e-01
0.21314 5.45252646e-01
0.21388 5.44624164e-01
0.21462 5.43004985e-01
0.21536 5.42317628e-01
0.21611 5.40539808e-01
0.21685 5.39717076e-01
0.21760 5.38736724e-01
0.21836 5.36764920e-01
0.21911 5.36474322e-01
0.21987 5.34225995e-01
0.22063 5.33978864e-01
0.22140 5.32183062e-01
0.22216 5.31122080e-01
0.22293 5.29819606e-01
0.22370 5.28637766e-01
0.22448 5.27337823e-01
0.22526 5.26224538e-01
0.22604 5.24737892e-01
0.22682 5.24214550e-01
0.22760 5.22420656e-01
0.22839 5.21258176e-01
0.22918 5.20311878e-01
0.22998 5.19145757e-01
0.23077 5.17527288e-01
0.23157 5.17144960e-01
0.23237 5.15392891e-01
0.23318 5.14327558e-01
0.23398 5.13577331e-01
0.23479 5.11826106e-01
0.23561 5.10810412e-01
0.23642 5.10108226e-01
0.23724 5.08390256e-01
0.23806 5.07839608e-01
0.23889 5.06470844e-01
0.23971 5.05146659e-01
0.24054 5.04257016e-01
0.24137 5.03117224e-01
0.24221 5.01913717e-01
0.24305 5.00734009e-01
0.24389 5.00023787e-01
0.24473 4.98327130e-01
0.24558 4.97643059e-01
0.24643 4.96393954e-01
0.24728 4.94984476e-01
0.24814 4.93930997e-01
0.24900 4.93206122e-01
0.24986 4.91029856e-01
0.25073 4.91483713e-01
0.25159 4.88825707e-01
0.25246 4.88110912e-01
0.25334 4.87693019e-01
0.25422 4.85449709e-01
0.25510 4.85660964e-01
0.25598 4.83247291e-01
0.25687 4.82709696e-01
0.25775 4.81940377e-01
0.25865 4.79592949e-01
0.25954 4.79649959e-01
0.26044 4.78209001e-01
0.26134 4.76579876e-01
0.26225 4.75703021e-01
0.26315 4.75014332e-01
0.26406 4.73245525e-01
0.26498 4.72431274e-01
0.26590 4.71556949e-01
0.26682 4.69882447e-01
0.26774 4.69404792e-01
0.26867 4.68287200e-01
0.26960 4.66461427e-01
0.27053 4.66221712e-01
0.27147 4.64532691e-01
0.27241 4.64022757e-01
0.27335 4.62001447e-01
0.27430 4.62121016e-01
0.27525 4.60458148e-01
0.27620 4.58547083e-01
0.27715 4.58671536e-01
0.27811 4.57244076e-01
0.27908 4.55829270e-01
0.28004 4.54882351e-01
0.28101 4.54542025e-01
0.28198 4.52434002e-01
0.28296 4.51994042e-01
0.28394 4.50849766e-01
0.28492 4.49751798e-01
0.28591 4.48217822e-01
0.28690 4.48418422e-01
0.28789 4.45709222e-01
0.28889 4.46151269e-01
0.28989 4.43997158e-01
0.29089 4.43952892e-01
0.29190 4.42074994e-01
0.29291 4.41087715e-01
0.29392 4.40688870e-01
0.29494 4.38990526e-01
0.29596 4.37533584e-01
0.29699 4.37580737e-01
0.29801 4.35868984e-01
0.29905 4.35041989e-01
0.30008 4.33664524e-01
0.30112 4.33440970e-01
0.30216 4.32153725e-01
0.30321 4.30076382e-01
0.30426 4.30218018e-01
0.30531 4.29275140e-01
0.30637 4.26908353e-01
0.30743 4.27795376e-01
0.30849 4.25178840e-01
0.30956 4.24923140e-01
0.31063 4.23855187e-01
0.31171 4.23380640e-01
0.31279 4.21368876e-01
0.31387 4.21116640e-01
0.31496 4.19647310e-01
0.31605 4.19250641e-01
0.31714 4.17551852e-01
0.31824 4.16958136e-01
0.31934 4.16709984e-01
0.32044 4.14235661e-01
0.32155 4.14481548e-01
0.32267 4.13415238e-01
0.32378 4.12237483e-01
0.32490 4.10551171e-01
0.32603 4.10691475e-01
0.32716 4.10072806e-01
0.32829 4.07266992e-01
0.32943 4.07412047e-01
0.33057 4.07494142e-01
0.33171 4.04280204e-01
0.33286 4.05712548e-01
0.33401 4.03089485e-01
0.33517 4.01933886e-01
0.33633 4.02741744e-01
0.33749 4.00323631e-01
0.33866 3.99691553e-01
0.33983 3.99028972e-01
0.34101 3.98431392e-01
0.34219 3.96434413e-01
0.34337 3.95561820e-01
0.34456 3.96232171e-01
0.34576 3.93246937e-01
0.34695 3.93769348e-01
0.34815 3.91634152e-01
0.34936 3.91435151e-01
0.35057 3.91294092e-01
0.35178 3.89177544e-01
0.35300 3.87372728e-01
0.35422 3.89545265e-01
0.35545 3.86924288e-01
0.35668 3.84656780e-01
0.35791 3.85730728e-01
0.35915 3.84778747e-01
0.36039 3.83590825e-01
0.36164 3.81596954e-01
0.36289 3.81647970e-01
0.36415 3.81706178e-01
0.36541 3.79713462e-01
0.36668 3.78516305e-01
0.36795 3.77807592e-01
0.36922 3.78275124e-01
0.37050 3.77070685e-01
0.37178 3.74553782e-01
0.37307 3.74674994e-01
0.37436 3.74445491e-01
0.37565 3.73705254e-01
0.37695 3.70763710e-01
0.37826 3.71825314e-01
0.37957 3.71644828e-01
0.38088 3.69038858e-01
0.38220 3.68773480e-01
0.38352 3.68366820e-01
0.38485 3.66597924e-01
0.38618 3.67380518e-01
0.38752 3.65212644e-01
0.38886 3.64457800e-01
0.39021 3.63875449e-01
0.39156 3.63444636e-01
0.39291 3.62486662e-01
0.39427 3.61395132e-01
0.39564 3.60271945e-01
0.39701 3.60407410e-01
0.39838 3.58922496e-01
0.39976 3.57598088e-01
0.40115 3.57428392e-01
0.40253 3.57851568e-01
0.40393 3.54746232e-01
0.40533 3.54971251e-01
0.40673 3.54386548e-01
0.40814 3.54453680e-01
0.40955 3.52314799e-01
0.41097 3.51068447e-01
0.41239 3.51583087e-01
0.41382 3.50672132e-01
0.41525 3.49074310e-01
0.41669 3.49063609e-01
0.41813 3.47458150e-01
0.41958 3.47050513e-01
0.42103 3.46556652e-01
0.42249 3.46559582e-01
0.42395 3.44194128e-01
0.42542 3.42969532e-01
0.42689 3.43296404e-01
0.42837 3.43467700e-01
0.42985 3.41635667e-01
0.43134 3.38801260e-01
0.43283 3.40240486e-01
0.43433 3.39677849e-01
0.43583 3.38611538e-01
0.43734 3.37717500e-01
