#============================================================================
# Opacities computed by OpTool        <a^n>=  3.0000E+0  3.0000E+0  3.0000E+0
# Method:   DHS  fmax=  0.990
# Parameters:
#   amin [um]=      3.000 amax [um]=      3.000  na  =    1     apow=   3.5    
#   lmin [um]=      0.100 lmax [um]=    100.000  nlam= 2000     nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.99     chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    1.000  2.21  /Users/jvarga/Dokumentumok/MATISSE/pro/optool_misc_lnk//nk_annealed_sil.dat
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.21  mixture of  1 materials
#----------------------------------------------------------------------------
# Command: /Users/jvarga/bin/optool -dhs 0.99 -l 0.1 100 2000 -a 3.000000 \
#   /Users/jvarga/Dokumentumok/MATISSE/pro/optool_misc_lnk//nk_annealed_sil.dat \
#   -o /Users/jvarga/Dokumentumok/MATISSE/pro/opacities/
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
        2000
   1.000000E-01   2.407299E+03   3.355174E+03   9.818441E-01
   1.003462E-01   2.406500E+03   3.357134E+03   9.821476E-01
   1.006935E-01   2.405674E+03   3.359159E+03   9.823643E-01
   1.010421E-01   2.404855E+03   3.361162E+03   9.821627E-01
   1.013918E-01   2.404048E+03   3.363130E+03   9.823024E-01
   1.017428E-01   2.403200E+03   3.365064E+03   9.822879E-01
   1.020950E-01   2.402409E+03   3.366931E+03   9.821897E-01
   1.024484E-01   2.401587E+03   3.368832E+03   9.825201E-01
   1.028031E-01   2.400739E+03   3.370703E+03   9.822744E-01
   1.031589E-01   2.399912E+03   3.372512E+03   9.828086E-01
   1.035160E-01   2.399030E+03   3.374388E+03   9.821479E-01
   1.038743E-01   2.398208E+03   3.376091E+03   9.826543E-01
   1.042339E-01   2.397371E+03   3.377847E+03   9.827473E-01
   1.045947E-01   2.396525E+03   3.379538E+03   9.826012E-01
   1.049568E-01   2.395672E+03   3.381193E+03   9.828512E-01
   1.053201E-01   2.394792E+03   3.382836E+03   9.827177E-01
   1.056847E-01   2.393907E+03   3.384456E+03   9.827631E-01
   1.060505E-01   2.392996E+03   3.386050E+03   9.827333E-01
   1.064176E-01   2.392141E+03   3.387540E+03   9.831225E-01
   1.067860E-01   2.391232E+03   3.389068E+03   9.826218E-01
   1.071556E-01   2.390366E+03   3.390454E+03   9.829279E-01
   1.075266E-01   2.389432E+03   3.391914E+03   9.830259E-01
   1.078988E-01   2.388538E+03   3.393207E+03   9.828394E-01
   1.082723E-01   2.387602E+03   3.394597E+03   9.829566E-01
   1.086471E-01   2.386714E+03   3.395820E+03   9.828751E-01
